index,word,Word Type,Frequency
5486,잃었다,#N/A,3
5111,울려,#N/A,3
6988,파올로,Noun,3
3491,빡빡,Noun,2
3673,새집,#N/A,2
5374,이탈,#N/A,2
2630,몰고,Verb,2
6066,주중,#N/A,2
5588,자려고,Verb,2
3531,뿌듯했다,#N/A,2
6009,주길,#N/A,2
6064,주제,#N/A,2
3523,뽑혀,Verb,2
5439,일만,Noun,2
3536,사감,Noun,2
5587,자랑스럽고,#N/A,2
2875,바흐,#N/A,2
6234,지지,#N/A,2
3544,사라졌다,#N/A,2
3670,새벽,Noun,2
3489,빠진,#N/A,2
6091,준열,#N/A,2
2927,받아줄,Verb,2
2621,모자랄,#N/A,2
2623,모터,Noun,2
3671,새삼,Noun,2
2626,목발,Noun,2
5456,일어난,Verb,2
5457,일어난다,#N/A,2
5685,장난,Noun,2
3537,사건,#N/A,2
3490,빠질,Verb,2
2550,메드,Noun,2
3522,뽑을,Verb,2
3520,뽑았던,Verb,2
5696,장장,Modifier,2
2546,메가스토어,#N/A,2
2917,받던,#N/A,2
5460,일원,Noun,2
5547,있었지만,Adjective,2
5585,자랑,Noun,2
3708,생전,Noun,2
6005,주고받으며,Verb,2
3504,빼앗긴,Verb,2
6003,주겠다고,Verb,2
3696,생기지,Noun,2
3698,생긴다,#N/A,2
6087,준다고,Verb,2
3500,빼는,Verb,2
3699,생길,Verb,2
2638,몰랐기,Verb,2
5387,익숙해졌다,#N/A,2
4097,시켰다,Verb,2
3773,설거지,Noun,2
2643,몰랐지만,Verb,2
2541,멈출,Verb,2
2543,멋지게,Adjective,2
5600,자세,#N/A,2
5550,있으리라는,Adjective,2
3022,백업,#N/A,2
2863,바빴다,Adjective,2
3770,선후배,Noun,2
2632,몰라,#N/A,2
2549,메달,#N/A,2
3025,버럭,Noun,2
5589,자료,Noun,2
6001,주가,Noun,2
3547,사람과,#N/A,2
3772,섣불리,#N/A,2
6271,진과,Noun,2
3710,생중계,#N/A,2
3014,배워,Verb,2
5558,있지,Adjective,2
3012,배운다,#N/A,2
2893,반납,#N/A,2
6251,지켰다,#N/A,2
3609,살아남지,Verb,2
2561,메트로,Noun,2
2947,발등,Noun,2
5379,이해해,#N/A,2
2982,방송,#N/A,2
2984,방송사,#N/A,2
3948,수치,Noun,2
3608,살아남을,#N/A,2
5568,자가용,Noun,2
2618,모이는,Verb,2
3603,살렸다,Verb,2
6074,주행,#N/A,2
2560,메인,#N/A,2
6051,주요,#N/A,2
2990,방지,#N/A,2
3963,순진한,#N/A,2
5566,잊히는,Verb,2
5565,잊지,#N/A,2
3488,빠지지,Verb,2
2976,밥그릇,Noun,2
2585,명장,Noun,2
2584,명의,#N/A,2
3643,상의,#N/A,2
2957,발의,Noun,2
2956,발언,#N/A,2
3637,상대방,#N/A,2
3638,상대편,Noun,2
3960,순순히,#N/A,2
6043,주심,Noun,2
5572,자국,#N/A,2
3624,삼았다,Verb,2
5637,작용,Noun,2
5435,일대일,Noun,2
6040,주신다,#N/A,2
3620,삶은,Verb,2
6039,주신,Noun,2
3617,살짝,Noun,2
2971,밟은,#N/A,2
5641,잔다,#N/A,2
2951,발리,#N/A,2
2906,반짝반짝,#N/A,2
5625,자칫,Noun,2
6245,지켜본,Verb,2
6069,주체,Noun,2
5654,잠깐,#N/A,2
3657,상해,Noun,2
3747,선두,#N/A,2
3574,사이드,Noun,2
3568,사실이었다,Verb,2
2934,받으러,Verb,2
3003,배려,Noun,2
6020,주먹,Noun,2
3563,사소한,Adjective,2
3663,새겨졌다,#N/A,2
5669,잡아야,Verb,2
5430,일기,Noun,2
2932,받았던,#N/A,2
3633,상관없이,#N/A,2
2909,받게,#N/A,2
5675,잡으며,#N/A,2
6056,주의,Noun,2
3009,배우려는,#N/A,2
5676,잡으면,#N/A,2
2556,메운,Verb,2
5555,있을지,Adjective,2
3576,사이클,Noun,2
6022,주면,Verb,2
6075,죽구,#N/A,2
2882,박혀,#N/A,2
2887,반가웠다,Adjective,2
3653,상쾌한,#N/A,2
2942,발걸음,#N/A,2
3591,산다,Noun,2
2602,모른다는,Verb,2
2603,모를,#N/A,2
6243,지켜보면서,#N/A,2
2997,배경,#N/A,2
3589,사회,Noun,2
3588,사투리,#N/A,2
2883,박히도록,Verb,2
5661,잠자리,Noun,2
5451,일쑤,Noun,2
5662,잠재력,Noun,2
5382,이히,Verb,2
3579,사자,#N/A,2
2935,받으려고,Verb,2
2612,모양,Noun,2
3578,사인회,#N/A,2
6220,지상,#N/A,2
3183,보여야,Verb,2
3929,수술,#N/A,2
3106,변명,#N/A,2
6171,지각,#N/A,2
5499,입었던,Verb,2
3279,부를,#N/A,2
6170,지가,#N/A,2
3275,부렸다,Verb,2
3117,별다른,Adjective,2
3272,부러진,#N/A,2
4001,스물,#N/A,2
2733,물러서지,#N/A,2
3269,부러웠다,Adjective,2
5862,정심,#N/A,2
3267,부랴부랴,Noun,2
5863,정예,Noun,2
5864,정원,#N/A,2
3263,부들부들,Noun,2
4033,스피드,Noun,2
3262,부득이,Noun,2
3122,보거나,#N/A,2
5945,좁은,Adjective,2
3129,보내고,Verb,2
3864,소소한,#N/A,2
2747,물으셨다,Verb,2
5873,정표,Noun,2
2748,물체,Noun,2
2749,물품,Noun,2
5500,입장,#N/A,2
5948,종아리,#N/A,2
6173,지구,#N/A,2
6178,지기,Noun,2
3324,북부,Noun,2
5829,절호,#N/A,2
5420,인종,Noun,2
5505,입학,Noun,2
2716,문전,Noun,2
5833,점검,Noun,2
5952,종합,Noun,2
3846,셋째,Modifier,2
3847,셌다,Verb,2
6179,지나,#N/A,2
2824,밀집,#N/A,2
5951,종종,#N/A,2
3284,부모,Noun,2
5950,종일,Noun,2
2823,밀월,#N/A,2
3113,변호사,Noun,2
3303,부작용,#N/A,2
3302,부자,Noun,2
3301,부임,#N/A,2
3115,변환,#N/A,2
3852,소개,#N/A,2
6176,지금껏,#N/A,2
6114,중단,Noun,2
4040,슬슬,#N/A,2
3867,소심하게,Adjective,2
3248,봤더니,Verb,2
3246,봤는데,#N/A,2
2798,믿고,#N/A,2
3874,소중한,Adjective,2
5492,임팩트,#N/A,2
6143,쥬리,#N/A,2
3165,보면서도,#N/A,2
5925,조이스틱,Noun,2
5924,조이,Noun,2
4014,스쿼드,#N/A,2
4013,스코틀랜드,#N/A,2
3876,소진,#N/A,2
5491,임자,#N/A,2
6126,중요하지,Adjective,2
5901,졌다는,Verb,2
3872,소재,Noun,2
4006,스위치,Noun,2
3199,보인다,Verb,2
4008,스쳤다,#N/A,2
3173,보스,#N/A,2
5919,조심,#N/A,2
3198,보인,Verb,2
2786,미쳐,#N/A,2
5490,임대,Noun,2
5913,조기,Noun,2
2790,미카엘,Noun,2
3188,보였을,Verb,2
3213,보탠,#N/A,2
5892,제자리,Noun,2
3133,보내면,#N/A,2
2759,미니,#N/A,2
3138,보낸,Verb,2
2809,믿었던,Verb,2
5372,이카로스,Noun,2
3239,볼트,#N/A,2
5936,존중,#N/A,2
3236,볼샤,#N/A,2
5934,족저근막염,#N/A,2
3146,보너스,#N/A,2
5883,제발,Noun,2
2757,미국,#N/A,2
2758,미끄러졌다,#N/A,2
5884,제법,#N/A,2
3871,소음,#N/A,2
5932,조항,#N/A,2
2763,미드필더,#N/A,2
2764,미들즈브러,#N/A,2
2802,믿기지,Verb,2
3228,본기,Noun,2
3226,복잡했다,#N/A,2
5885,제시,#N/A,2
2766,미련,#N/A,2
3869,소용,Noun,2
2767,미룬,#N/A,2
5928,조차,#N/A,2
5826,절반,Noun,2
5401,인내,#N/A,2
3044,버티,Verb,2
3331,분명했다,#N/A,2
3453,빅매치,Noun,2
5745,저쪽,Noun,2
2850,바라는,#N/A,2
3446,비즈니스,#N/A,2
5395,익히고,Verb,2
2668,무거웠다,Adjective,2
3445,비죽,#N/A,2
5469,일정한,#N/A,2
3439,비유,#N/A,2
3801,성인,Noun,2
5977,좋아해서,#N/A,2
3802,성장했다,#N/A,2
5976,좋아해,#N/A,2
5533,있어요,#N/A,2
3917,수도승,#N/A,2
6099,줄어들었다,#N/A,2
2845,바뀌지,Verb,2
6202,지낸다,#N/A,2
5396,익힐,Verb,2
5397,인간,#N/A,2
3420,비디오,#N/A,2
3077,범퍼,#N/A,2
3914,수고,Noun,2
3415,비관,Noun,2
3081,벗어나면,#N/A,2
3794,성별,Noun,2
3457,빌딩,#N/A,2
2662,묀헨글라트바흐,Noun,2
5723,재원,Noun,2
5715,재미있으니까,Adjective,2
4063,시기,#N/A,2
2650,몰아쳤다,Verb,2
3045,버티고,Noun,2
2859,바랬다,Noun,2
3783,섭취,Noun,2
4061,시간대,Noun,2
5721,재수,#N/A,2
3479,빠져나가는,Verb,2
3925,수상,#N/A,2
5543,있었어,Adjective,2
5985,좋았지만,Adjective,2
5738,저력,#N/A,2
3788,성공,Noun,2
3469,빠듯,Noun,2
5539,있었다고,Adjective,2
2655,몸무게,Noun,2
6213,지령,Noun,2
2657,몸싸움,#N/A,2
3060,벌금,#N/A,2
5427,인해,#N/A,2
5393,익혔다,Verb,2
2852,바라보고,#N/A,2
3921,수모,#N/A,2
3413,비겨,Verb,2
3814,세르,#N/A,2
5770,전개,#N/A,2
6192,지난해,#N/A,2
2829,바꾸라고,Verb,2
5800,전이,#N/A,2
5802,전일,Noun,2
2698,무의식,Noun,2
3361,불만,#N/A,2
3358,불렀다,Verb,2
2828,바깥쪽,Noun,2
3905,솟구쳤다,Verb,2
5957,좋겠다고,#N/A,2
5807,전적,Noun,2
3353,불닭,#N/A,2
5808,전진,#N/A,2
2696,무실점,#N/A,2
3099,벤츠,Noun,2
5809,전체,#N/A,2
5955,좋겠고,#N/A,2
3346,불가피했다,Adjective,2
3344,불가능했다,Adjective,2
3834,세탁기,Noun,2
5819,절감,Noun,2
6190,지나칠,#N/A,2
4046,습관,#N/A,2
2707,묵직했다,#N/A,2
6186,지나면서,#N/A,2
2831,바꾼,#N/A,2
3907,솟구치는,Verb,2
6195,지내고,Verb,2
2837,바뀌기,Verb,2
3991,슈퍼스타,Noun,2
2685,무려,#N/A,2
3402,브란트,#N/A,2
3819,세심,#N/A,2
3087,베르더,Noun,2
3398,붙이,Noun,2
5775,전국구,Noun,2
3392,붙어,Verb,2
5422,인지도,Noun,2
5782,전만,#N/A,2
3387,불효,Noun,2
2687,무릎,#N/A,2
5797,전원,Noun,2
5520,있다가,Adjective,2
5786,전보,Noun,2
5398,인구,#N/A,2
5788,전북,Noun,2
2690,무사히,Adjective,2
6105,줄지어,Verb,2
6107,중거리,Noun,2
5793,전승,#N/A,2
2833,바꿔,Verb,2
5795,전용기,#N/A,2
3091,베리,#N/A,2
5739,저리,#N/A,2
4928,오전,Noun,2
1291,놀아,Verb,2
973,나가서,Verb,2
4619,어려움,Noun,2
1041,나와야,Verb,2
1040,나와서,#N/A,2
1037,나온다,Verb,2
1026,나야,Noun,2
7157,피스,#N/A,2
4628,어렵지,Adjective,2
7160,피지,#N/A,2
7162,피치,#N/A,2
1013,나서도,Verb,2
1012,나서는,Verb,2
5078,우버,#N/A,2
5076,우루과이,Noun,2
5075,우려,Noun,2
7172,필수,#N/A,2
998,나로,Noun,2
7174,필승,Noun,2
4638,어린이,#N/A,2
990,나니,Noun,2
989,나뉘어,Verb,2
4640,어마어마한,#N/A,2
7180,필요한,Adjective,2
7182,필요할,#N/A,2
5073,우당탕,#N/A,2
978,나간,Verb,2
977,나가진,#N/A,2
976,나가자,Verb,2
4618,어려울,#N/A,2
7142,플라미니,#N/A,2
1053,나이지리아,Noun,2
1090,날아왔다,#N/A,2
5094,우유,#N/A,2
7099,폴리,Noun,2
1118,낫겠다,#N/A,2
7101,표시,Noun,2
1113,남았다,#N/A,2
1109,남아공,Noun,2
7111,풀리지,Verb,2
1098,남겼다,Verb,2
5090,우울함,#N/A,2
1095,남게,Verb,2
5089,우울한,#N/A,2
1093,날인,#N/A,2
1086,날아오는,Verb,2
1057,나타났다,Verb,2
4609,어딜,#N/A,2
7122,품고,Verb,2
7123,품어,#N/A,2
7125,풋살,Noun,2
5086,우승할,#N/A,2
7127,풍경,Noun,2
1075,날아가,Verb,2
7132,프랑스,Noun,2
7134,프랑크푸르트,Noun,2
1062,난다,Verb,2
7137,프로젝트,Noun,2
7138,프로축구,#N/A,2
7185,필요했던,#N/A,2
969,나가기,Verb,2
1514,담긴,Verb,2
968,나가고,Verb,2
892,꾸준히,#N/A,2
7243,하루아침,#N/A,2
7244,하룻밤,#N/A,2
874,꼬여만,#N/A,2
4670,언젠가,#N/A,2
4671,얹어,#N/A,2
7259,하시는,Verb,2
7261,하시면서,Verb,2
861,꺼졌다,Verb,2
7262,하신,Verb,2
854,깨지고,#N/A,2
853,깨졌다,#N/A,2
7271,하위,#N/A,2
7277,하잖아,Verb,2
7284,하프,#N/A,2
7287,하하,Noun,2
827,김치찌개,Noun,2
7296,학적,Noun,2
817,길어,#N/A,2
811,길거리,Noun,2
7302,한글,#N/A,2
798,기울였던,Verb,2
794,기업,Noun,2
7310,한다며,Verb,2
792,기억난다,Verb,2
7311,한다면,Verb,2
781,기쁜,#N/A,2
7234,하든,Noun,2
895,꾸지람,Noun,2
897,꾹꾹,Noun,2
932,끔찍한,#N/A,2
966,낄낄,#N/A,2
963,끼치는,#N/A,2
961,끼어,#N/A,2
7193,하겠다고,Verb,2
956,끝낸,#N/A,2
955,끝내자마자,#N/A,2
7194,하겠다는,Verb,2
945,끝나지,Verb,2
944,끝나자마자,Verb,2
7202,하기를,Verb,2
7203,하기보다,#N/A,2
7205,하긴,Verb,2
930,끌었다,#N/A,2
7232,하드,Noun,2
5064,욕설,#N/A,2
923,끌려,#N/A,2
4654,어진,Noun,2
7213,하느라,#N/A,2
919,끊었다,#N/A,2
4657,어쩌지,Adverb,2
7220,하니,Noun,2
4659,어쩜,Noun,2
4660,어찌,Noun,2
901,꿈꾸던,Verb,2
900,꿈꾸는,Verb,2
7231,하도록,Verb,2
1125,낭비,#N/A,2
7095,폭탄,#N/A,2
7094,폭주,#N/A,2
4592,양쪽,Noun,2
6916,통틀어,#N/A,2
1416,다운로드,Noun,2
6921,퇴근,Noun,2
1402,다룰,Verb,2
1401,다루는,Verb,2
4491,않았을,Verb,2
1394,다니엘,#N/A,2
1392,다녔던,Verb,2
4496,않으려고,#N/A,2
6937,투혼,#N/A,2
6939,튀어,#N/A,2
1380,다녀,#N/A,2
4499,않으셨다,Verb,2
1376,다가와서,Verb,2
1373,다가오는,#N/A,2
6949,트릴,#N/A,2
6955,특별한,Adjective,2
1354,늘어난,Verb,2
6958,특별했다,#N/A,2
1350,느낀다,#N/A,2
6959,특성,Noun,2
5142,웃으면서,#N/A,2
1346,느꼈던,#N/A,2
1344,느껴질,Verb,2
1341,뉴캐슬,#N/A,2
5141,웃으며,Verb,2
6967,티비엔,#N/A,2
4483,않았는데도,Verb,2
1428,다치거나,Verb,2
5158,원주,Noun,2
5168,월급,Noun,2
5174,웨이,Noun,2
4452,안정,Noun,2
6869,터지고,Verb,2
1499,달리던,#N/A,2
4456,안팎,#N/A,2
1490,달려갔다,Verb,2
1489,달려가서,#N/A,2
1488,달려가,#N/A,2
1487,달려,Verb,2
6874,터트린,Noun,2
5169,월드,#N/A,2
1480,달라진,Verb,2
4461,앉은,#N/A,2
1431,다친,Verb,2
5166,원했던,Adjective,2
6884,텃세,Noun,2
1468,단판,Noun,2
1464,단점,Noun,2
1459,단순히,Adjective,2
6895,템포,#N/A,2
1454,단번,#N/A,2
5160,원통,#N/A,2
1444,닥쳤다,#N/A,2
5159,원칙,Noun,2
4479,않아야,#N/A,2
1433,다투다가,#N/A,2
1329,누적,#N/A,2
4515,알려주신,Verb,2
6971,파가,Noun,2
4572,액수,Noun,2
1219,넘지,#N/A,2
1218,넘의,#N/A,2
4558,애국가,#N/A,2
5115,울리는,#N/A,2
1211,넘어갈,Verb,2
4563,애송이,Noun,2
1209,넘어,#N/A,2
4564,애썼다,Verb,2
4565,애썼지만,#N/A,2
7040,펑펑,Noun,2
1202,넘긴,Verb,2
1188,냉정한,Adjective,2
1183,낸다는,Verb,2
1228,넣어서,Verb,2
4574,야말로,#N/A,2
4575,야망,#N/A,2
1176,내주면서,Verb,2
4579,야유,#N/A,2
1168,내쉬었다,Verb,2
1167,내셨다,Verb,2
4581,약속,Noun,2
4582,약점,Noun,2
7070,펼쳐진,Verb,2
7076,평범한,#N/A,2
4588,양말,Noun,2
7083,포옹,Noun,2
4555,앞쪽,Noun,2
1230,넣었고,Verb,2
5139,웃었던,Verb,2
7000,판독,#N/A,2
4520,알면서도,#N/A,2
1313,놓쳤다,#N/A,2
4521,알아도,Verb,2
6979,파란색,Noun,2
4523,알아듣고,Verb,2
1307,놓아야,Verb,2
5135,웃는다,#N/A,2
1300,높아진다,#N/A,2
6281,진의,#N/A,2
1289,놀러,#N/A,2
6997,파파라치,#N/A,2
1281,놀라울,#N/A,2
1274,놀고,Verb,2
7026,팽팽히,#N/A,2
1268,녹아,Verb,2
1263,노심초사,Noun,2
5121,울음,Noun,2
1254,노려,Verb,2
7019,패자,Noun,2
7021,팬심,#N/A,2
1247,네이마르,#N/A,2
4550,앞선,Verb,2
4551,앞선다,#N/A,2
1237,넣었을,#N/A,2
1234,넣었다는,Verb,2
1233,넣었다고,Verb,2
778,기뻐,Adjective,2
7316,한두,#N/A,2
772,기막힌,Adjective,2
374,겸손하고,Adjective,2
7582,화살,#N/A,2
4839,열릴,#N/A,2
270,거칠었다,#N/A,2
7585,화장실,Noun,2
7588,화할,#N/A,2
4842,열어,Verb,2
262,거쳤다,Verb,2
261,거쳐야,Verb,2
259,거처,Noun,2
255,거지,Noun,2
4845,였기,Verb,2
4846,였는지를,#N/A,2
238,거두며,#N/A,2
4848,였다고,Verb,2
230,객관,Noun,2
226,개장,#N/A,2
7609,활용,#N/A,2
217,개국,#N/A,2
216,개개인,#N/A,2
4970,올렸다,Verb,2
7615,황송,Noun,2
206,같아요,#N/A,2
202,같다는,#N/A,2
7616,회복,#N/A,2
7619,회신,Noun,2
195,갖춰져,#N/A,2
194,갖춘,#N/A,2
7578,화려해,Adjective,2
7575,화려한,#N/A,2
283,건데,Eomi,2
4821,연예인,Noun,2
368,결장,#N/A,2
354,견디며,Verb,2
4812,연말,#N/A,2
351,견뎌야,#N/A,2
348,겪었던,Verb,2
7534,혜택,#N/A,2
4814,연맹전,Noun,2
338,겨를,#N/A,2
7540,호사다마,Noun,2
335,겠지,Verb,2
331,게이트,Noun,2
328,게으름,Noun,2
7549,혹독하게,Adjective,2
287,걷는,Verb,2
322,겉모습,#N/A,2
4984,옵션,Noun,2
7551,혹시,Noun,2
4827,연패,#N/A,2
7560,혼돈,#N/A,2
302,걸린다는,Verb,2
299,걸리지,Verb,2
4832,열기,Noun,2
297,걸리는,#N/A,2
293,걸려,#N/A,2
7570,홍보팀,#N/A,2
7571,홍삼,#N/A,2
187,강호,Noun,2
186,강행,#N/A,2
7630,후드,#N/A,2
37,가르쳐,#N/A,2
4947,온통,Noun,2
4904,오랜,#N/A,2
4905,오랫동안,Adverb,2
4946,온종일,Noun,2
56,가산,Noun,2
4943,온라인,#N/A,2
7704,희망이,Noun,2
50,가벼웠다,Adjective,2
44,가만히,Adverb,2
7709,히피,#N/A,2
4939,온갖,#N/A,2
7713,힘겹게,Adjective,2
7723,힘들다고,Adjective,2
4900,오더니,Verb,2
4936,오해,Noun,2
26,가득한,#N/A,2
25,가득,Noun,2
24,가도,Noun,2
7725,힘들어,Adjective,2
21,가능한,#N/A,2
4934,오프사이드,Noun,2
14,가난했다,Adjective,2
13,가나,#N/A,2
8,가까웠다,Adjective,2
3,가격,#N/A,2
4931,오케이,Noun,2
4901,오라,Noun,2
4898,오는,#N/A,2
4862,영양,#N/A,2
4956,올라갔다,Verb,2
174,강박,#N/A,2
173,강력한,#N/A,2
170,강도,Noun,2
169,강국,Noun,2
167,갔던,Verb,2
159,감히,Noun,2
4867,영원히,Adjective,2
145,감수,#N/A,2
139,감사하면서,Verb,2
4871,영화관,#N/A,2
7656,휩싸였던,Verb,2
7658,휴게실,#N/A,2
7667,흐른,Verb,2
73,가정,Noun,2
4953,올라가면서,Verb,2
109,간절하게,#N/A,2
7671,흔든,#N/A,2
101,각지,Noun,2
7680,흔히,#N/A,2
7681,흘러,Verb,2
4949,올라,Verb,2
4893,오간,Verb,2
4895,오갔다,Verb,2
77,가져다,Verb,2
4896,오고,Verb,2
74,가져,#N/A,2
7523,협의,#N/A,2
376,경계,Noun,2
771,기막히게,Adjective,2
390,경찰,Noun,2
690,그저,Adverb,2
7367,해낸,#N/A,2
7368,해낼,Verb,2
7370,해냈다,#N/A,2
677,그리던,Verb,2
674,그리고는,Verb,2
670,그로,Noun,2
4728,없었으니,Adjective,2
662,그럼에도,#N/A,2
7378,해드려야,#N/A,2
648,그러다,#N/A,2
645,그러냐고,Adjective,2
7387,해봐서,#N/A,2
637,그래,#N/A,2
635,그동안,Noun,2
7394,해선,Noun,2
616,궤도,#N/A,2
615,권한,Noun,2
611,궁합,Noun,2
7403,해왔던,Verb,2
5014,왔다는,Verb,2
600,굳이,#N/A,2
7407,해주셨다,Verb,2
7408,해주지,Verb,2
596,굳게,#N/A,2
594,군인,#N/A,2
4748,에데르,#N/A,2
7361,항공,Noun,2
693,그토록,#N/A,2
695,극대,#N/A,2
741,기다려,#N/A,2
5038,외적,Noun,2
7320,한발,Adverb,2
4701,없고,#N/A,2
7326,한심했다,#N/A,2
7327,한없이,#N/A,2
7328,한일,Noun,2
756,기대하지,#N/A,2
4702,없기,Adjective,2
750,기다릴,Verb,2
749,기다린,#N/A,2
4705,없는데,Adjective,2
743,기다렸다,Verb,2
4708,없다고,#N/A,2
5030,외무부,Noun,2
738,기념,Noun,2
736,기꺼이,Adverb,2
732,기계,Noun,2
7341,할수있다,#N/A,2
726,급증,Noun,2
721,급격히,#N/A,2
720,금지,Noun,2
719,금요일,Noun,2
7351,합격,Noun,2
7355,합숙,Noun,2
702,근거,Noun,2
701,극한,#N/A,2
583,구호,#N/A,2
5010,왔는데,Verb,2
7418,해치울,Verb,2
7501,헤더,Noun,2
4780,여신,#N/A,2
452,곧장,Noun,2
7481,허니문,#N/A,2
445,고행,Noun,2
442,고통,Noun,2
440,고쳐,Verb,2
4787,여지,#N/A,2
434,고지,#N/A,2
432,고장,Noun,2
4789,여행,#N/A,2
7495,헌신,Noun,2
426,고스,#N/A,2
7502,헤딩,Noun,2
467,골절,Noun,2
4994,완강,Noun,2
413,고마운,Adjective,2
7505,헤헤,Noun,2
409,고대,Noun,2
407,고기,#N/A,2
405,고개,Noun,2
4802,연결했다,#N/A,2
7509,현대,Noun,2
397,계란,#N/A,2
396,계단,Noun,2
7511,현상,Noun,2
7512,현수,#N/A,2
7476,향기,Noun,2
469,곯아,Verb,2
569,구석구석,Noun,2
7446,했으니,#N/A,2
567,구사,Noun,2
561,구름,Noun,2
4758,에전,#N/A,2
557,구간,Noun,2
556,교통경찰,#N/A,2
551,교실,Noun,2
546,교대,Noun,2
4760,엑스레이,Noun,2
4761,엔드라인,#N/A,2
4762,엔진,#N/A,2
4763,엔트리,Noun,2
7443,했어야,Verb,2
528,광장,Noun,2
477,공교,#N/A,2
526,관해,#N/A,2
524,관찰,Noun,2
7450,했을까,Verb,2
5004,완패,#N/A,2
4768,여권,Noun,2
4770,여기는,Verb,2
498,과르디올라,#N/A,2
495,과감,Noun,2
494,공헌,#N/A,2
491,공포,Noun,2
486,공이,Noun,2
479,공동,Noun,2
1511,닮았다,Verb,2
5586,자랑스러웠다,#N/A,2
6576,촌놈,Noun,2
6626,출발점,#N/A,2
1955,들어가서,Verb,2
1954,들어가면,Verb,2
4182,실현,Noun,2
4308,씻어,Verb,2
5249,의해,Adjective,2
1947,들어가고,Verb,2
1943,들릴지,Verb,2
4310,아구에로,#N/A,2
6621,출국,Noun,2
1930,들떠,Adjective,2
1928,들기,Verb,2
1812,되어서,Verb,2
6627,출신,Noun,2
4313,아까,Adjective,2
1924,듣지,#N/A,2
1922,듣던,#N/A,2
6395,차전에서도,#N/A,2
5243,의사소통,Noun,2
6634,춥다,Noun,2
1910,드물다,#N/A,2
4173,실천,Noun,2
1909,드물기,Adjective,2
1959,들어간다,#N/A,2
6605,추월,#N/A,2
6604,추억,Noun,2
6603,추계,Noun,2
4187,싫어하셨다,Adjective,2
2000,들지,#N/A,2
6417,찰까,#N/A,2
1999,들인,Verb,2
1990,들으니,#N/A,2
2309,마침,Noun,2
4300,쓰지,Verb,2
1982,들어올,#N/A,2
5256,이겨야,Verb,2
5255,이겨서,#N/A,2
2310,마침내,Noun,2
2311,마침표,Noun,2
6597,최첨단,#N/A,2
6412,찬란한,Adjective,2
1974,들어서면서,#N/A,2
6411,찬다는,Verb,2
1970,들어서,Verb,2
1969,들어도,#N/A,2
6601,추가골,Noun,2
2321,막상,#N/A,2
6602,추격,#N/A,2
1908,드물게,#N/A,2
2347,만들,Verb,2
2348,만들고,#N/A,2
6670,치레,#N/A,2
2370,만족하지,#N/A,2
4341,아니었나,Adjective,2
1850,두드러지지,Adjective,2
6675,치르는,#N/A,2
1846,될까,Verb,2
2372,만족해야,#N/A,2
4346,아니었지만,Adjective,2
1837,되찾고,Verb,2
1833,되자마자,Verb,2
6683,치맥,#N/A,2
1828,되었으면,#N/A,2
1826,되었으니,Verb,2
5225,은빛,Noun,2
6687,치솟았다,Verb,2
2377,많고,#N/A,2
1821,되었다고,#N/A,2
6689,치열하다,#N/A,2
1817,되었기,Verb,2
1816,되었고,Verb,2
6691,치열한,#N/A,2
2381,많아졌다,Verb,2
3705,생소한,Adjective,2
4340,아니어도,Adjective,2
6636,충고,Noun,2
6667,치렀다,#N/A,2
1901,드려요,#N/A,2
6388,차원,#N/A,2
4320,아내,#N/A,2
1898,드러나지,#N/A,2
4323,아는데,#N/A,2
6645,충전,#N/A,2
2359,만반,#N/A,2
2364,만전,#N/A,2
1884,뒤척,#N/A,2
5234,응어리,Noun,2
2367,만족스러웠다,#N/A,2
6380,차면,#N/A,2
5333,이어야,#N/A,2
6658,측정,Noun,2
1873,뒤진,Verb,2
6661,치는,#N/A,2
4335,아니라고,#N/A,2
4336,아니라는,Adjective,2
5231,음악,Noun,2
4338,아니면,Adjective,2
1858,두세,Verb,2
2002,듬뿍,Noun,2
2298,마저,Noun,2
4191,싫증,Noun,2
4223,싶었던,#N/A,2
2119,뛰게,Verb,2
2202,레넌,#N/A,2
6516,천국,Noun,2
2114,뙤약볕,Noun,2
2204,레딩,Noun,2
6463,찾아낼,#N/A,2
2207,레반도프스키,#N/A,2
4256,쌓였던,Verb,2
2211,레시,#N/A,2
6522,천연,#N/A,2
2222,로마,#N/A,2
4259,쌓인,#N/A,2
6456,찾아,Verb,2
6453,찾기,Noun,2
2235,롤모델,#N/A,2
2102,떨지,Verb,2
4261,써야,#N/A,2
4262,썩은,#N/A,2
2096,떨어진다는,Verb,2
4209,심했다,#N/A,2
2093,떨어지지,Verb,2
6512,처진,#N/A,2
5305,이르렀다,Noun,2
6534,첫째,Noun,2
2125,뛰다가,Verb,2
2161,뜨는,#N/A,2
5297,이루어지는,Verb,2
6492,챔피언십,Noun,2
5296,이루어졌다,Verb,2
2154,뜨거워졌다,#N/A,2
6495,챙겨야,Verb,2
2176,라오스,#N/A,2
4240,싸우고,#N/A,2
6479,채워진다,#N/A,2
4230,싶을,#N/A,2
2149,뛴다는,Verb,2
4242,싸우다가,Verb,2
6499,챙긴다,#N/A,2
2145,뛰자,#N/A,2
6472,찾았다,Verb,2
6470,찾아와,#N/A,2
5292,이례,Noun,2
2130,뛰면,#N/A,2
2199,런던아이,#N/A,2
2129,뛰며,Verb,2
5291,이렇지,#N/A,2
2092,떨어지는,Verb,2
2083,떨렸다,#N/A,2
